question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
174,"Which digital feature was integrated into the SAIL Suraksha website?","TMT Estimator","AI Recruitment Portal","Mine Monitoring System","Steel Auction Portal","A","The TMT Estimator helps estimate reinforcement requirements."
175,"Which organization assisted in developing the TMT Estimator?","INSDAG","BIS","RDSO","CII","A","INSDAG collaborated in developing the estimator."
176,"Which bank was integrated with SAIL's portal for customer payments?","State Bank of India","Punjab National Bank","Bank of Baroda","Canara Bank","A","SBI payment integration is specifically mentioned."
177,"Which registration module was introduced in SAIL's portal?","MSME Registration Module","GST Registration Module","Import Registration Module","Export Registration Module","A","The portal includes MSME registration."
178,"Which SAIL plant developed wheels for the Vande Bharat Express?","Durgapur Steel Plant","Bhilai Steel Plant","Rourkela Steel Plant","Bokaro Steel Plant","A","DSP's Wheel & Axle Plant developed these wheels."
179,"Which SAIL plant developed R350 HT grade Long Rail Panels for higher axle loads?","Bhilai Steel Plant","Rourkela Steel Plant","Bokaro Steel Plant","IISCO Steel Plant","A","BSP developed these rails for Indian Railways."
180,"R350 HT grade Long Rail Panels were developed primarily for","Higher axle load requirements","Metro Rail","Export Markets","Industrial Cranes","A","The rails support higher axle loads for Indian Railways."
181,"Research & Development Centre for Iron & Steel (RDCIS) was established in which year?","1972","1982","1988","1962","A","RDCIS was established in 1972 as the corporate R&D unit of SAIL."
182,"RDCIS is registered as an approved R&D unit under which organization?","DSIR","DRDO","CSIR","BIS","A","RDCIS is registered under the Department of Scientific and Industrial Research (DSIR)."
183,"Which SAIL organization is the nodal agency for product development and intellectual property management?","RDCIS","CET","CMO","EMD","A","RDCIS is responsible for product development and IP management."
184,"Which of the following is NOT a major area of RDCIS research?","Banking Technology","Product Development","Plant Performance Improvement","Technical Services","A","RDCIS focuses on iron and steel technologies, not banking."
185,"Approximately how many scientists and engineers work at RDCIS?","121","75","250","500","A","The chapter states RDCIS has around 121 scientists and engineers."
186,"RDCIS primarily aims to improve","Product quality and cost effectiveness","Foreign trade","Coal imports","Railway operations","A","Major R&D efforts target quality improvement and cost reduction."
187,"RDCIS provides consultancy through","Technology transfer and contract research","Mining leases","Railway management","Export licensing","A","Technology transfer and consultancy are key RDCIS services."
188,"RDCIS collaborates with","National and international research organizations","Only foreign universities","Only private companies","Only steel plants","A","Collaboration strengthens technological development."
189,"How many advanced diagnostic equipment are available at RDCIS?","More than 500","Around 100","250","1000","A","The chapter specifies more than 500 advanced diagnostic instruments."
190,"How many major laboratories are available at RDCIS?","15","10","20","8","A","RDCIS has 15 major laboratories."
191,"SAIL Safety Organisation (SSO) was established in","1988","1972","1982","1992","A","SSO was established in Ranchi in 1988."
192,"SSO headquarters is located at","Ranchi","Kolkata","Delhi","Bhilai","A","The corporate safety organization is based at Ranchi."
193,"The primary objective of SSO is to","Promote accident-free work environment","Increase exports","Develop new steel grades","Manage coal mines","A","SSO formulates safety policies for accident-free operations."
194,"SSO formulates","Safety policies, procedures and guidelines","Mining leases","Marketing plans","Financial budgets","A","Safety management is the core responsibility."
195,"Which forum is managed by SSO?","JCSSI","INSDAG","CIL","RDSO","A","SSO manages the Joint Committee on Safety, Health & Environment."
196,"JCSSI stands for","Joint Committee on Safety, Health & Environment in Steel Industry","Joint Council for Steel Standards","National Safety Committee","Joint Coal Safety Institute","A","This bipartite committee promotes safety."
197,"SSO emphasizes","Systematic Safety Management","Manual inspection only","Export promotion","Financial auditing","A","Systematic safety management is emphasized."
198,"Each SAIL plant has","Safety Engineering Department","Export Division","Digital Cell","Training Academy","A","Every plant has a dedicated Safety Engineering Department."
199,"SSO conducts HRD interventions for","Managers, Safety Personnel and Trade Union Leaders","Only workers","Only engineers","Only executives","A","Training covers multiple stakeholder groups."
200,"SSO also focuses on","Occupational Health and Pollution Control","Sales Promotion","Mine Auctions","Export Documentation","A","Occupational health is an important responsibility."
201,"Centre for Engineering & Technology (CET) started in","1982","1972","1988","1962","A","CET started in 1982."
202,"CET headquarters is located at","Ranchi","Delhi","Kolkata","Bhilai","A","The head office of CET is Ranchi."
203,"Which organization is the design and consultancy unit of SAIL?","CET","RDCIS","CMO","EMD","A","CET provides engineering consultancy."
204,"CET acts as the nodal agency for","Technology acquisition and transfer","Steel exports","Mine safety","Coal washing","A","Technology acquisition is one of CET's major roles."
205,"Which of the following services is provided by CET?","Project Consultancy","Export Financing","Employee Recruitment","Stock Market Analysis","A","CET offers engineering consultancy."
206,"CET also provides expertise in","Mine Planning","Insurance","Railway Signalling","Taxation","A","Mine planning is specifically mentioned."
207,"CET supports","Industrial Pollution Control","Hospital Management","Coal Trading","Steel Marketing","A","Environmental engineering is one of its services."
208,"CET represents","Technical and Managerial Expertise","Financial Expertise","Export Expertise","Mining Licensing","A","The chapter describes CET as a reservoir of expertise."
209,"CET continuously upgrades engineers through","HRD Programmes","Sports Activities","Foreign Tours","Online Shopping","A","Continuous skill development is emphasized."
210,"CET aims to provide","Cost-effective engineering solutions","Imported technologies only","Mining contracts","Foreign consultancy only","A","CET focuses on cost-effective engineering."
211,"Management Training Institute (MTI) was established in","1962","1972","1982","1988","A","MTI is SAIL's apex management training institute."
212,"MTI is located at","Ranchi","Delhi","Kolkata","Bokaro","A","MTI is situated in Ranchi."
213,"The primary role of MTI is","Management Development","Steel Production","Coal Mining","Marketing","A","MTI develops managerial capabilities."
214,"MTI prepares","Case Studies and Business Games","Mining Plans","Railway Timetables","Import Licenses","A","Training materials include business games."
215,"MTI conducts workshops for","Senior and Middle Level Executives","Customers","Suppliers","Foreign Delegates","A","Leadership development is a key activity."
216,"Which e-learning portal is maintained by MTI?","E-Abhigyan","SAIL Sarathi","NEX Portal","Steel Connect","A","E-Abhigyan is SAIL's learning portal."
217,"E-Abhigyan provides","Online Assessment and Certification","Export Services","Mine Monitoring","Coal Procurement","A","It supports anytime-anywhere learning."
218,"MTI also offers programmes to","Executives of Other Organizations","School Students","Mine Workers Only","Foreign Buyers","A","Selected programmes are open externally."
219,"MTI monitors","Training Activities across SAIL","Exports","Coal Imports","Environmental Audits","A","Training coordination is one of its responsibilities."
220,"MTI disseminates","Modern Management Practices","Mining Laws","Financial Audits","Trade Policies","A","Management knowledge dissemination is its objective."
221,"Environment Management Division (EMD) was established on","23 June 1988","24 January 1973","1 May 1978","12 July 2011","A","EMD was established on 23 June 1988."
222,"EMD headquarters is located at","Kolkata","Ranchi","Delhi","Bhilai","A","EMD is headquartered in Kolkata."
223,"EMD operates under which Directorate?","Technical, Projects & Raw Materials","Finance","Personnel","Commercial","A","EMD functions under the Technical Directorate."
224,"EMD is certified under","ISO 9001:2015","ISO 14001","ISO 45001","ISO 50001","A","The division follows ISO 9001:2015 Quality Management System."
225,"EMD coordinates environmental compliance with","Steel Plants and Mines","Foreign Companies","Banks","Railways","A","Compliance coordination is a primary responsibility."
226,"EMD organizes","Environmental Audits and Workshops","Export Summits","Mine Auctions","Recruitment Drives","A","Environmental auditing is a core function."
227,"EMD liaises with","State and Central Pollution Authorities","Export Houses","Private Banks","Universities","A","It coordinates with statutory authorities."
228,"EMD addresses","Climate Change and Low Carbon Roadmap","Coal Imports","Steel Pricing","Foreign Investment","A","Climate strategy is a major focus."
229,"EMD facilitates implementation of","Environmental Management System (EMS)","Financial MIS","Coal Linkage","Marketing Portal","A","EMS implementation is specifically mentioned."
230,"Which study is specifically conducted by EMD?","Life Cycle Inventory (LCI) Study","Market Survey","Customer Satisfaction Study","Coal Quality Survey","A","LCI studies support sustainability planning."
