question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
197,"The tundish is internally lined with:","Copper","Refractory","Wood","Aluminium","B","Refractory protects the tundish shell."
198,"SEN stands for:","Secondary Entry Nozzle","Submerged Entry Nozzle","Steel Exit Nozzle","Side Entry Nozzle","B","SEN delivers steel from tundish to mould."
199,"The most important equipment in a continuous caster is the:","Turret","Mould","Dummy bar","Torch cutter","B","The mould initiates strand solidification."
200,"The dummy bar is mainly used to:","Measure temperature","Start the casting process","Remove slag","Support the tundish","B","The dummy bar seals the mould and starts strand formation."
201,"Why is copper used for mould construction?","It is inexpensive","It has high heat extraction capability","It is lightweight","It resists oxidation completely","B","Copper provides excellent thermal conductivity."
202,"Copper mould plates are cooled by circulating:","Air","Nitrogen","Soft water","Steam","C","Soft water circulates through mould cooling passages."
203,"During casting, operators continuously monitor:","Steel colour","Difference between mould water inlet and outlet temperatures","Blast furnace pressure","Scrap size","B","Temperature difference indicates mould cooling performance."
204,"A sudden increase in mould cooling water temperature difference indicates:","Normal operation","Potential hazard requiring immediate action","Higher casting speed","Improved quality","B","It may indicate breakout or cooling problems."
205,"The shroud between the ladle and tundish primarily prevents:","Heat loss only","Atmospheric contact and spillage","Slag formation","Water leakage","B","The shroud prevents oxidation and steel exposure to air."
206,"Casting powder is added mainly to the:","Ladle","Mould","Converter","Mixer","B","Casting powder is continuously added to the mould."
207,"Initially, molten steel solidifies on the:","SEN","Dummy bar head","Tundish","Torch cutter","B","The dummy bar provides the initial base for shell formation."
208,"The length of slabs or billets is controlled using:","Ladle gate","Cutting torch or shearing blades","Gas cleaning plant","Vacuum chamber","B","Products are cut to length after solidification."
209,"The primary cooling zone of a caster is the:","Tundish","Copper mould","Roller table","Torch cutting station","B","The mould provides primary cooling."
210,"Secondary cooling generally uses:","Only nitrogen","Water or water-air spray","Steam","Only oxygen","B","Sprays complete strand solidification."
211,"Except for vertical casters, strand straightening is performed in the:","Secondary cooling section","Unbending and straightening section","Tundish","Ladle","B","Curved strands must be straightened."
212,"The tundish helps maintain:","Variable casting speed","Constant casting speed","Lower oxygen purity","Higher slag volume","B","A constant metal head provides uniform casting speed."
213,"One important function of the tundish is to:","Increase carbon","Promote oxide inclusion separation","Increase sulphur","Cool the BOF","B","The tundish aids inclusion flotation."
214,"Tundish performance mainly depends on:","Chemistry, fluid flow and temperature","Casting colour only","Scrap size","Converter pressure","A","These parameters determine tundish efficiency."
215,"Clogging of the SEN mainly results in:","Improved flow","Reduced pouring rate","Higher productivity","Lower steel temperature","B","Deposits restrict steel flow."
216,"Which factor affects SEN clogging?","Steel chemistry","Argon injection rate","Casting conditions","All of the above","D","Many operational factors influence clogging."
217,"The principal function of the mould is to:","Increase carbon","Develop a solid shell around liquid steel","Remove sulphur","Produce slag","B","A strong shell is essential before secondary cooling."
218,"Copper mould surfaces are commonly plated with:","Gold","Chromium or nickel","Silver","Lead","B","These coatings improve wear resistance."
219,"Mould oscillation mainly reduces:","Carbon content","Friction and sticking","Oxygen purity","Steel temperature","B","Oscillation prevents shell sticking and breakout."
220,"The commonly used mould oscillation pattern is called:","Positive strip","Negative strip","Reverse strip","Static strip","B","Negative strip reduces shell friction."
221,"Mould powder provides:","Thermal insulation","Lubrication","Protection against reoxidation","All of the above","D","Mould powder performs several important functions."
222,"Which heat transfer mode dominates when sprayed water removes heat in secondary cooling?","Radiation","Convection","Fusion","Reflection","B","Sprayed water cools the strand mainly by convection."
223,"Heat transfer through the strand shell primarily occurs by:","Radiation","Conduction","Evaporation","Condensation","B","Heat moves through the solid shell by conduction."
224,"The main purpose of strand containment rolls is to:","Increase casting speed","Guide and support the strand","Heat the strand","Remove scale","B","Containment rolls maintain strand shape until full solidification."
225,"During strand unbending, excessive strain mainly causes:","Higher productivity","Crack formation","Improved ductility","Lower temperature","B","Excessive tensile strain results in cracks."
226,"Multi-point unbending is preferred because it:","Increases casting speed","Gradually reduces strain on the strand","Eliminates mould oscillation","Reduces oxygen content","B","Gradual straightening minimizes tensile stress and prevents cracks."
227,"After straightening, the strand is transferred to the:","Blast furnace","Cut-off machine","Converter","Ladle furnace","B","The strand is moved to a cut-off machine for sectioning."
228,"Continuous cast products are cut using:","Grinding wheels","Torch cutters or mechanical shears","Oxygen lances","Rolling mills","B","Torch cutting and mechanical shearing are the standard methods."
229,"After cutting, cast products may be:","Remelted immediately","Sent for rolling or intermediate storage","Returned to BOF","Mixed with slag","B","Products are either stored, hot charged, or rolled."
230,"The deposition of hard oxides that interrupts steel flow during casting is called:","Breakout","Freezing","Choking","Segregation","C","Oxide deposits obstruct the SEN and interrupt casting."
231,"Freezing during continuous casting refers to:","Slag solidification","Steel solidifying inside the SEN","Cooling water freezing","Copper mould cracking","B","Steel solidifies within the nozzle, restricting flow."
232,"Which is considered one of the most serious casting problems?","Scaling","Breakout","Rusting","Annealing","B","Breakout can cause severe equipment damage and safety hazards."
233,"Which of the following is a surface defect in continuous casting?","Blow hole","Surface crack","Segregation","Shrinkage cavity","B","Surface cracks are among the common casting defects."
234,"Which defect develops inside the cast strand?","Internal crack","Surface scale","Paint mark","Oxide colour","A","Internal cracks reduce product quality."
235,"Blow holes are primarily associated with:","Gas entrapment","Mechanical rolling","Heat treatment","Machining","A","Blow holes form due to gas evolution during solidification."
236,"Pin holes in continuously cast steel are classified as:","Casting defects","Rolling defects","Forging defects","Machining defects","A","Pin holes originate during solidification."
237,"One important remedial measure for casting defects is controlling:","Superheat","Painting","Lubrication only","Galvanizing","A","Proper superheat minimizes solidification defects."
238,"Steel chemistry directly influences:","Casting quality","Power consumption only","Blast furnace burden","Coke strength","A","Correct chemistry reduces defects and improves quality."
239,"Casting speed must be controlled because it affects:","Product quality","Only productivity","Only fuel consumption","Only slag formation","A","Improper casting speed can generate cracks and other defects."
240,"One important safety requirement during casting is continuous monitoring of:","Ladle colour","Mould cooling water temperatures","Blast furnace gas","Rolling speed","B","Cooling water monitoring prevents breakout."
241,"Tundish walls should be inspected regularly because they:","Support mould oscillation","Ensure safe casting","Reduce oxygen purity","Increase carbon","B","Damaged tundish walls may cause unsafe conditions."
242,"In ingot casting, liquid steel is poured using a:","Teeming ladle","Converter","Tundish only","Mixer","A","A dedicated teeming ladle is prepared for each heat."
243,"Flow of molten steel from a teeming ladle is controlled by:","Slide gate system","Ladle wheels","Oxygen lance","Gas cleaning plant","A","Modern ingot casting uses slide gate control."
244,"Earlier ingot casting commonly used which flow control device?","Dummy bar","Stopper rod assembly","SEN","Copper mould","B","Stopper rods were widely used before slide gates."
245,"After stripping from moulds, ingots are generally sent to the:","Blast furnace","Soaking pit","Rolling mill directly","Gas holder","B","Soaking pits equalize ingot temperature before rolling."
246,"Before reuse, ingot moulds are normally:","Discarded","Cleaned, cooled and coated","Remelted","Filled with slag","B","Mould preparation is essential before the next casting."
247,"Teeming temperature is considered:","An unimportant parameter","One of the most important parameters","Useful only for alloy steels","Relevant only for BOF","B","Correct teeming temperature is essential for sound ingots."
248,"Excessively high teeming temperature mainly causes:","Nozzle choking","Sticker formation","Lower yield","Copper pickup","B","High pouring temperature results in stickers."
249,"Too low a teeming temperature mainly causes:","Higher productivity","Nozzle choking","Higher oxygen purity","Slag foaming","B","Steel may freeze and choke the nozzle."
250,"During ingot casting, steel should preferably be poured:","Near mould wall","At the centre of the mould","Outside the mould","Randomly","B","Centre pouring minimizes defects."
251,"Bottom pouring into fluted ingot moulds is practiced for manufacturing:","Pipes","Rails","Railway wheels and axles","Nuts and bolts","C","DSP uses bottom pouring for special wheel and axle steels."
252,"One major advantage of continuous casting over ingot casting is:","Higher oxygen content","Higher yield","Higher sulphur","Lower automation","B","Continuous casting significantly increases metal yield."
253,"Typical yield of ingot casting may be as low as:","60%","70%","80%","95%","C","The chapter states ingot casting yield can be about 80%."
254,"Continuous casting yield commonly exceeds:","70%","80%","90%","95%","D","Continuous casting often achieves yields above 95%."
255,"Continuous casting yield mainly depends on:","Ladle capacity","Section size","Sequence length","All of the above","D","All these parameters influence casting yield."
256,"One important BOF safety hazard is:","Lance tip puncture","Copper mould wear","Tundish heating","Dummy bar alignment","A","Lance puncture can lead to dangerous water leakage."
257,"During BOF blowing, monitoring of which gas is essential?","Hydrogen","Carbon monoxide","Nitrogen","Argon","B","CO monitoring protects personnel from toxic exposure."
258,"Argon purging during secondary refining can cause:","Steel freezing","Metal splashes","Copper melting","Slag solidification","B","Argon bubbling may eject molten metal."
259,"The Ladle Furnace presents a risk of:","Electrocution","Flooding","Gas leakage only","Vacuum collapse","A","High-current electrodes create electrical hazards."
260,"Vacuum treatment stations such as RH, VAD and VOD present a danger of:","Explosion only","Suction due to vacuum","Water freezing","Scale formation","B","Vacuum can pull objects or personnel toward treatment vessels."
261,"Fumes released during vacuum treatment may cause:","Improved visibility","Suffocation","Hardening","Annealing","B","Process fumes can be hazardous to workers."
262,"Which toxic gas may be present around vacuum treatment stations?","Oxygen","Carbon monoxide","Nitrogen","Argon","B","Carbon monoxide monitoring is essential."
263,"Workers should avoid going near:","Cooling water pipes","High-current cables during LF and VAD operation","Slag pots only","Gas holders only","B","High-current electrical equipment presents severe hazards."
264,"If a red spot appears on a ladle during arcing, the operator should:","Increase current","Continue operation","Stop arcing immediately","Increase oxygen flow","C","A red spot indicates possible ladle failure."
265,"Ignoring a red spot on the ladle may result in:","Improved lining life","Ladle breakthrough","Higher productivity","Lower slag carryover","B","Continued arcing may burn through the ladle."
266,"Personnel working in steel plants should always:","Ignore safety signs","Be aware of area-specific safety hazards","Stand near molten metal","Avoid PPE","B","Awareness of hazards is essential for safe operation."
267,"Which process is named after the Austrian cities Linz and Donawitz?","Bessemer Process","LD Process","Open Hearth Process","Thomas Process","B","LD stands for Linz and Donawitz."
268,"Which steelmaking process is the oldest among those discussed?","BOF","Electric Arc Furnace","Open Hearth Furnace","Bessemer Process","D","The Bessemer process predates the others."
269,"In converter practice, slag splashing mainly extends the life of the:","Ladle","Refractory lining","Gas Cleaning Plant","Tundish","B","A protective slag coating reduces refractory wear."
270,"The overall objective of modern steelmaking is to produce steel with:","High impurity content","Controlled chemistry and superior quality","Maximum carbon content","Minimum productivity","B","Modern steelmaking focuses on producing high-quality steel with precisely controlled composition."
271,"Which component contributes to the sensible heat input in the BOF heat balance?","Hot metal","Slag","Off-gas","Dust","A","The sensible heat of hot metal is the primary thermal input to the converter."
272,"Which oxidation reaction contributes heat during BOF steelmaking?","Oxidation of carbon","Oxidation of oxygen","Oxidation of slag","Oxidation of refractory","A","Carbon oxidation is one of the major exothermic reactions."
273,"Oxidation of which element contributes significantly to BOF heat generation?","Copper","Silicon","Nickel","Lead","B","Silicon oxidation releases a large amount of heat."
274,"Which element also contributes heat through oxidation in the BOF?","Chromium","Manganese","Aluminium","Titanium","B","Manganese oxidation contributes to the heat balance."
275,"Which impurity oxidation contributes to heat generation and impurity removal?","Sulphur","Phosphorus","Hydrogen","Nitrogen","B","Phosphorus oxidation is exothermic and aids refining."
276,"Which of the following is considered a heat output from the BOF?","Oxidation of carbon","Sensible heat of steel","Oxidation of silicon","Oxidation of manganese","B","Molten steel carries a major portion of the heat output."
277,"Heat carried away by slag is classified as:","Chemical heat input","Sensible heat output","Radiation loss","Latent heat","B","Molten slag removes sensible heat from the converter."
278,"Off-gases remove heat from the converter mainly as:","Electrical energy","Sensible and chemical heat","Mechanical work","Latent heat only","B","Converter gases carry both sensible and chemical heat."
279,"Heat lost through converter walls mainly occurs by:","Convection and radiation","Electrolysis","Conduction only","Evaporation","A","Radiation and convection are major external heat losses."
280,"Which of the following is NOT considered a BOF heat output?","Dust","Steel","Hot metal","Slag","C","Hot metal provides heat input rather than output."
281,"The major source of oxygen for refining in BOF is:","Atmospheric air","Pure oxygen","Steam","Nitrogen","B","High-purity oxygen is blown through the lance."
282,"During BOF blowing, iron first reacts with oxygen to produce:","Fe₂O₃","FeO","Fe₃C","FeS","B","Iron oxidizes initially to FeO."
283,"The FeO formed during blowing assists in:","Cooling only","Further oxidation reactions","Hydrogen removal","Nitrogen removal","B","FeO acts as an oxidizing medium in the bath."
284,"Why is lime continuously added during BOF blowing?","Increase carbon","Maintain basic slag","Reduce temperature","Increase oxygen","B","Lime ensures high slag basicity."
285,"Which impurity is primarily removed in gaseous form?","Silicon","Carbon","Phosphorus","Sulphur","B","Carbon is oxidized to CO and CO₂ gases."
286,"Which impurity mainly enters the slag as silica?","Carbon","Silicon","Hydrogen","Nitrogen","B","Silicon oxidizes to SiO₂."
287,"Phosphorus is removed from steel mainly as:","P₂O₅ in slag","PH₃ gas","Elemental phosphorus","FeP","A","Phosphorus forms P₂O₅ and enters the slag."
288,"Why is slag lighter than molten steel?","Higher density","Lower density","Higher melting point","Lower viscosity","B","Lower-density slag floats above molten steel."
289,"Which converter operation immediately follows tapping?","Scrap charging","Nitrogen slag splashing","Hot metal charging","Sampling","B","Nitrogen slag splashing is performed after tapping."
290,"The principal objective of nitrogen slag splashing is to:","Increase production","Coat refractory lining","Reduce carbon","Improve oxygen purity","B","Residual slag coats and protects the refractory."
291,"A higher converter lining life directly results in:","More shutdowns","Lower refractory cost","Higher slag generation","Reduced productivity","B","Longer lining life lowers maintenance cost."
292,"Which refractory has largely replaced dolomite bricks in converters?","Fire clay","Magnesia-carbon","Silica","High alumina","B","Magnesia-carbon bricks provide superior performance."
293,"Why is high alumina used in hot metal ladles?","Electrical conductivity","Excellent refractory properties","Magnetic properties","Low density","B","High alumina withstands molten iron temperatures."
294,"Which vessel performs homogenization of hot metal?","Converter","Mixer","Tundish","Ladle Furnace","B","The mixer equalizes temperature and composition."
295,"Which gas is commonly supplied through mixer side burners?","Mixed gas","Hydrogen","Argon","Nitrogen","A","Mixed gas maintains molten metal temperature."
296,"Why is a standby oxygen lance provided?","Decoration","Continuous production","Cooling","Slag removal","B","A spare lance minimizes production interruptions."
297,"The movable skirt in the BOF gas cleaning system mainly prevents:","Water leakage","Excess air ingress","Oxygen escape","Slag foaming","B","Air ingress causes CO combustion and reduces gas recovery."
298,"Recovered BOF gas is primarily rich in:","Methane","Carbon monoxide","Hydrogen","Nitrogen","B","CO is the major combustible component."
299,"Which environmental benefit is obtained by recovering BOF gas?","Higher slag generation","Reduced fuel consumption elsewhere","More oxygen production","Higher dust emission","B","Recovered CO gas is reused as fuel."
300,"Which waste generated in BOF is commonly recycled to the sinter plant?","Copper scrap","BOF dust and slag","Cooling water","Refractory bricks","B","Both BOF dust and slag are recycled in ironmaking operations."
301,"The objective of slag arrestors is to reduce:","Steel temperature","Slag carryover","Nitrogen content","Carbon content","B","Slag arrestors prevent slag entering the ladle."
302,"A good quality slag generally produces:","Poor quality steel","Cleaner steel","More carbon","Higher sulphur","B","Proper slag chemistry improves steel cleanliness."
303,"Which operation may be repeated if chemistry is not achieved after blowing?","Recharging","Reblowing","Recasting","Reheating","B","Reblowing corrects chemistry and temperature."
304,"Why is tapping temperature carefully controlled?","To avoid slag only","To ensure successful secondary refining and casting","To reduce oxygen purity","To increase carbon","B","Correct tapping temperature is essential for downstream processing."
305,"The converter tap hole is periodically replaced because of:","Corrosion only","Wear during repeated heats","Thermal expansion only","Water leakage","B","Continuous tapping gradually wears the refractory tap hole."
306,"Which practice directly increases converter campaign life?","Higher oxygen purity","Nitrogen slag splashing","Higher carbon","Reduced flux addition","B","Slag splashing protects the refractory lining."
307,"In BOF operations, maintaining slag basicity mainly improves:","Desulphurization and dephosphorization","Carbon pickup","Hydrogen absorption","Steel cooling","A","Basic slag effectively removes phosphorus and sulphur."
308,"Which of the following is a characteristic advantage of BOF over Open Hearth?","Lower productivity","Longer processing time","Higher productivity","Higher fuel consumption","C","BOF offers much higher productivity."
309,"Which BOF input primarily determines the thermal balance?","Refractory","Hot metal-to-scrap ratio","Ladle size","Gas cleaning plant","B","The hot metal/scrap ratio controls process heat balance."
310,"The overall purpose of BOF steelmaking is to produce:","Molten pig iron","Steel with controlled chemistry and low impurities","Cast iron","Ferroalloys","B","BOF refines hot metal into high-quality steel with the required composition."
311,"The primary objective of secondary steelmaking is to achieve:","High carbon steel","Precise chemistry and temperature control","Pig iron production","Higher slag volume","B","Secondary steelmaking provides accurate composition, cleanliness and temperature control."
312,"Which property of steel is significantly improved by controlling sulphur content?","Color","Toughness","Density","Electrical resistance","B","Lower sulphur improves toughness and reduces hot shortness."
313,"Hydrogen in steel is reduced to very low levels primarily to prevent:","Rusting","Hydrogen embrittlement and flakes","Oxidation","Scale formation","B","Hydrogen causes internal cracks and flakes in steel."
314,"Removal of deoxidation products improves steel:","Hardness only","Cleanliness","Weight","Magnetism","B","Removing oxide inclusions produces cleaner steel."
315,"Which oxide is a common deoxidation product?","CaCO₃","Al₂O₃","NaCl","MgCl₂","B","Aluminium deoxidation produces Al₂O₃ inclusions."
316,"Which refining objective ensures uniform composition throughout the ladle?","Carburization","Homogenization","Annealing","Tempering","B","Homogenization equalizes chemistry and temperature."
317,"Ladle reheating is mainly performed to:","Increase carbon","Compensate temperature losses","Remove phosphorus","Increase oxygen","B","Ladle furnaces restore the required casting temperature."
318,"Killed steel contains:","High dissolved oxygen","Very low dissolved oxygen","High hydrogen","High nitrogen","B","Killed steel is completely deoxidized."
319,"Which deoxidizer has the highest affinity for oxygen?","Carbon","Manganese","Silicon","Aluminium","D","Aluminium is the strongest commonly used deoxidizer."
320,"The EMF probe measures:","Steel hardness","Dissolved oxygen","Hydrogen","Carbon","B","Electrochemical EMF probes determine soluble oxygen."
321,"Argon stirring improves inclusion removal because inclusions:","Dissolve in steel","Float into slag","Evaporate","React with nitrogen","B","Argon bubbles promote flotation of inclusions."
322,"Bottom purging in ladles is achieved through:","Steel pipes","Porous plugs","Copper coils","Nozzles","B","Porous refractory plugs inject argon into molten steel."
323,"The Ladle Furnace allows longer treatment time mainly for:","Casting","Precise refining","Cooling","Rolling","B","Extended treatment improves chemistry and cleanliness."
324,"Which refining process allows heavy ferro-alloy additions?","Blast Furnace","Ladle Furnace","Sinter Plant","Coke Oven","B","LF permits controlled alloy trimming."
325,"Which secondary refining unit primarily uses electric arc heating?","Mixer","Ladle Furnace","Tundish","Converter","B","LF reheats steel using electric arcs."
326,"Vacuum treatment primarily removes dissolved:","Copper","Hydrogen","Manganese","Silicon","B","Vacuum is highly effective for hydrogen removal."
327,"RH degassing circulates steel through:","A mould","A vacuum chamber","A blast furnace","A converter","B","Steel circulates through the RH vacuum vessel."
328,"Tank degassing differs from RH because:","The entire ladle is placed under vacuum","No vacuum is used","Steel is cast directly","Only oxygen is injected","A","Tank degassing evacuates the entire ladle."
329,"Argon injection during vacuum treatment mainly promotes:","Steel cooling","Circulation and degassing","Carbon pickup","Slag formation","B","Argon enhances circulation and gas removal."
330,"Why is vacuum treatment carried out before casting?","To increase oxygen","To produce cleaner steel","To increase sulphur","To reduce productivity","B","Vacuum refining produces ultra-clean steel."
331,"High superheat before vacuum treatment compensates for:","Slag formation","Temperature loss","Carbon pickup","Hydrogen absorption","B","Vacuum treatment lowers steel temperature."
332,"Steel cleanliness mainly refers to the reduction of:","Iron content","Non-metallic inclusions","Carbon","Copper","B","Clean steel contains very few inclusions."
333,"The oxygen content of freshly tapped BOF steel is approximately:","10–20 ppm","400–1000 ppm","1500–2000 ppm","5000 ppm","B","Converter steel initially contains high dissolved oxygen."
334,"Oxygen solubility decreases drastically when steel changes from:","Liquid to solid","Solid to liquid","Gas to liquid","Liquid to gas","A","Solid steel dissolves much less oxygen than liquid steel."
335,"Which defect is directly caused by excess dissolved oxygen?","Shrinkage","Blow holes","Segregation","Warping","B","Gas evolution during solidification forms blow holes."
336,"The reaction [C] + [O] → CO represents:","Oxidation of iron","Decarburization","Desulphurization","Nitriding","B","Carbon reacts with oxygen to form carbon monoxide."
337,"A higher argon flow rate generally:","Improves decarburization","Increases oxygen","Reduces steel temperature only","Prevents slag formation","A","Argon improves mixing and reaction kinetics."
338,"Which material may introduce carbon during secondary refining?","Water","Graphite electrodes","Copper mould","Lime","B","Graphite electrodes can cause recarburization."
339,"High slag basicity increases:","Sulphide capacity","Hydrogen content","Nitrogen absorption","Steel density","A","Basic slags remove sulphur more efficiently."
340,"Fluid slag improves:","Slag-metal reaction","Oxidation resistance","Rolling speed","Casting speed only","A","Fluid slags enhance refining reactions."
341,"Low FeO + MnO in slag indicates:","High oxidizing potential","Low oxygen potential","Higher sulphur","Higher nitrogen","B","Low oxygen potential favours desulphurization."
342,"Hydrogen removal becomes more effective when:","Vacuum level is reduced","Vacuum level is increased","Steel cools rapidly","Carbon increases","A","Lower absolute pressure improves hydrogen removal."
343,"Nitrogen removal is more difficult than hydrogen removal because nitrogen has:","Lower diffusivity","Higher density","Lower temperature","Higher solubility","A","Nitrogen diffuses more slowly in steel."
344,"Continuous casting mainly eliminates the need for:","Blast furnaces","Ingot casting","Steelmaking","Rolling","B","Continuous casting replaced conventional ingot casting."
345,"Continuous casting produces a continuous:","Molten stream only","Solidifying strand","Gas flow","Slag layer","B","A continuous strand is withdrawn from the mould."
346,"The copper mould provides:","Primary cooling","Secondary cooling","Heat treatment","Annealing","A","Initial shell formation occurs in the mould."
347,"The tundish acts as a buffer during:","Ladle exchanges","Blast furnace tapping","Rolling","Heat treatment","A","The tundish maintains uninterrupted casting."
348,"One important benefit of the tundish is:","Increasing carbon","Maintaining constant metal head","Cooling steel","Removing slag only","B","A constant head stabilizes steel flow."
349,"The Submerged Entry Nozzle (SEN) primarily prevents:","Steel oxidation","Carbon loss","Hydrogen pickup","Slag foaming","A","The SEN isolates molten steel from atmospheric oxygen."
350,"The principal reason for using copper in moulds is its:","Low density","Excellent thermal conductivity","Low cost","High hardness","B","Copper rapidly extracts heat to form the solid shell."
