question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
Q0130,"Which emission limit is specified for chimney stack emission in the Sinter Plant chapter?","25 mg/Nm³","40 mg/Nm³","50 mg/Nm³","75 mg/Nm³","C","The specified chimney stack emission limit is 50 mg/Nm³, making it an important numerical fact for examinations. "
Q0131,"The ambient (fugitive) dust emission limit mentioned in the chapter is:","1 mg/Nm³","2 mg/Nm³","5 mg/Nm³","10 mg/Nm³","B","The chapter specifies fugitive (ambient) emission of 2 mg/Nm³. This is an important numerical value often asked in SAIL examinations. "
Q0132,"Which PPE is mandatory while working on gas lines in a sinter plant?","Safety shoes only","Gas mask and Carbon Monoxide (CO) monitor","Face shield only","Cotton gloves only","B","Because mixed gas and coke oven gas contain toxic CO, both a gas mask and CO monitor are mandatory. "
Q0133,"Which equipment is NOT listed as a major source of high noise in the sinter plant?","Hammer crusher","Air compressor","Balling drum","Exhauster fan","C","The chapter identifies exhausters, compressors, chillers and crushers as high-noise areas. Balling drums are not specifically listed. "
Q0134,"ISO 45001:2018 can be integrated most effectively with:","ISO 22000 and ISO 50001","ISO 9001 and ISO 14001","ISO 17025 and ISO 13485","ISO 27001 and ISO 20000","B","ISO 45001 is designed to integrate with ISO 9001 (Quality) and ISO 14001 (Environmental Management). "
Q0135,"Which of the following is NOT an objective of ISO 45001:2018?","Hazard identification","Occupational risk control","Ensuring product quality for customers","Improving workplace safety","C","ISO 45001 focuses on occupational health and safety rather than product quality, which is addressed by ISO 9001. "
Q0136,"The term 'Specific Coke Consumption' refers to:","Coke used per tonne of hot metal","Coke consumed per tonne of sinter produced","Coke produced per tonne of coal","Coke stored per shift","B","Specific Coke Consumption is one of the important techno-economic indicators and represents coke consumption per tonne of sinter. "
Q0137,"Which techno-economic parameter directly indicates the efficiency of machine utilization?","Specific Flux Consumption","Specific Heat Consumption","Specific Productivity","Specific Power Consumption","C","Specific productivity (tonnes of sinter per square metre per hour) directly reflects utilization of the sinter machine. "
Q0138,"According to the chapter, the blast furnace generally requires sinter having a mean size of:","10–12 mm","14–16 mm","18–21 mm","25–30 mm","C","The quality parameter table specifies a mean sinter size of 18–21 mm for efficient blast furnace operation. "
Q0139,"The specified maximum percentage of +40 mm sinter is:","5%","7%","9%","12%","C","The quality specification limits the +40 mm fraction to a maximum of 9%. Oversized sinter can adversely affect burden distribution. "
Q0140,"Which one of the following is considered one of the MOST frequently tested numerical values from the Sinter Plant chapter in SAIL JO examinations?","COG calorific value ≈ 4150 kcal/Nm³","Iron melting point","Density of limestone","Specific gravity of coke","A","The calorific value of Coke Oven Gas (≈4150 kcal/Nm³), along with BTP (~400°C), ignition temperature (1150–1250°C), moisture (7–8%), and sinter size (5–40 mm), are among the highest-yield numerical facts for the SAIL JO Promotion Exam.
Q0141,"Which raw material in the sinter mix acts primarily as the source of basicity?","Iron ore fines","Limestone and dolomite","Mill scale","BOF sludge","B","Limestone (CaCO₃) and dolomite provide CaO and MgO after decomposition, controlling the basicity of the sinter. "
Q0142,"The principal purpose of adding burnt lime to the sinter mix is to:","Increase moisture","Improve granulation and bonding of the green mix","Reduce FeO content","Act as fuel","B","Burnt lime improves granulation (nodulization), resulting in better bed permeability and stronger green mix. "
Q0143,"Which factor has the greatest influence on the quality of the finished sinter?","Paint color of equipment","Quality of input raw materials","Number of conveyors","Ambient temperature","B","The chapter identifies the quality of input raw materials as the first and one of the most important factors affecting sintering. "
Q0144,"If the alumina (Al₂O₃) content in iron ore fines increases beyond the recommended limit, which problem is expected?","Lower RDI","Higher RDI with increased generation of fines","Higher DTI","Reduced return fines","B","Higher alumina increases the Reduction Degradation Index (RDI), resulting in more −5 mm generation and chute jamming. "
Q0145,"An increase in silica (SiO₂) content in iron ore fines primarily increases the:","Metallic iron content","Glassy phase, making sinter brittle","Porosity only","Cold strength","B","Higher silica promotes formation of a glassy phase, increasing brittleness of the sinter. "
Q0146,"The recommended minimum coke crushing index is:","70%","75%","85%","95%","C","For efficient combustion and productivity, the coke crushing index (−3 mm fraction) should be greater than 85%. "
Q0147,"The recommended minimum flux crushing index is:","75%","80%","90%","95%","C","The flux crushing index should be at least 90% to ensure proper flux distribution and sinter quality. "
Q0148,"What is the principal function of the hearth layer?","Provide additional fuel","Protect the pallets and ensure uniform air flow during sintering","Reduce moisture","Increase sinter basicity","B","The hearth layer protects the pallets from excessive heat and maintains proper gas flow through the bed. "
Q0149,"The ideal blast furnace sinter size specified in the chapter is:","0–10 mm","5–40 mm","10–60 mm","20–80 mm","B","The ideal size of sinter charged to the blast furnace is 5–40 mm. Material below 5 mm is recycled. "
Q0150,"Which one of the following parameters is considered the MOST important operational indicator for controlling sinter machine speed?","RDI","DTI","Burn Through Point (BTP)","Basicity","C","Machine speed is adjusted based on the Burn Through Point (BTP), which indicates completion of the sintering process. "
Q0151,"Which equipment is used to crush the finished sinter cake before cooling?","Rod mill","Crusher","ESP","Balling drum","B","The finished sinter cake is crushed to approximately 100 mm before entering the cooler. "
Q0152,"The principal purpose of the cooler is to reduce the sinter temperature to approximately:","20–30°C","40–50°C","60–80°C","100–120°C","C","Cooling to about 60–80°C is required before screening and dispatch to the blast furnace. "
Q0153,"Which equipment removes coarse dust from exhaust gases before the ESP?","Crusher","Battery Cyclone","Cooler","Electronic Feeder","B","Battery cyclones act as primary dust collectors before the exhaust gases enter the Electrostatic Precipitator. "
Q0154,"Which equipment is responsible for transporting the charge mix between different sections of the plant?","Conveyors","Coolers","Wind Boxes","Grab Cranes","A","Conveyors transport raw materials and charge mix throughout the sinter plant. "
Q0155,"Which techno-economic parameter represents power consumed per tonne of sinter?","Specific Productivity","Specific Heat Consumption","Specific Power Consumption","Specific Coke Consumption","C","Specific Power Consumption is defined as electrical power consumed per tonne of sinter produced. "
Q0156,"Which techno-economic parameter represents flux consumed per tonne of sinter?","Specific Flux Consumption","Specific Productivity","Specific Heat Consumption","Specific Coke Consumption","A","Specific Flux Consumption measures the amount of flux required to produce one tonne of sinter. "
Q0157,"The use of super-fluxed sinter in the blast furnace primarily results in:","Higher coke rate","Improved reducibility and reduced coke consumption","Higher slag generation","Lower permeability","B","Super-fluxed sinter improves reducibility, reduces raw flux charging and lowers blast furnace coke consumption. "
Q0158,"Which environmental hazard is mainly associated with handling fine raw materials in the sinter plant?","Thermal radiation","Dust pollution","Water pollution","Radiation exposure","B","The extensive use of fine particles generates dust, making ventilation and dust masks essential. "
Q0159,"Which personal protective equipment is specifically recommended in high-noise areas of the sinter plant?","Respirator","Ear Plug","Face Shield","Apron","B","Ear plugs are mandatory in areas such as exhausters, compressors and crushers due to high noise levels. "
Q0160,"According to the chapter, a fully implemented ISO 45001:2018 Occupational Health and Safety Management System ultimately aims to:","Increase production regardless of safety","Systematically reduce workplace risks, accidents and legal non-compliance","Improve only product quality","Replace ISO 9001","B","ISO 45001 focuses on identifying hazards controlling occupational risks reducing accidents and ensuring legal compliance. This is one of the most important theory questions from the chapter.
